value;params_bootstrap;params_criterion;params_max_depth;params_max_features;params_max_leaf_nodes;params_min_samples_leaf;params_min_samples_split;params_n_estimators;scaled;pca
0.74025974;True;gini;9;sqrt;301;0.001159798;0.002131459;375;1;0
0.707792208;False;log_loss;31;sqrt;696;0.002956851;0.672967227;305;1;0
0.746753247;False;entropy;66;;764;0.000512554;0.02271125;982;1;0
0.642857143;True;log_loss;34;sqrt;305;0.00500586;0.68643664;415;1;0
0.772727273;True;log_loss;80;;893;0.000196215;0.149116542;435;1;0
0.720779221;False;gini;36;log2;377;0.378688611;0.69281469;233;1;0
0.746753247;False;log_loss;69;sqrt;80;0.003027396;0.00072056;652;1;0
0.746753247;False;entropy;85;sqrt;551;0.001944681;0.01480486;28;1;0
0.733766234;False;gini;78;log2;662;0.251965515;0.595534176;148;1;0
0.75974026;True;gini;95;sqrt;995;0.000647426;0.087059614;700;1;0
0.766233766;False;gini;5;sqrt;665;0.068413248;0.026114195;286;1;0
0.727272727;False;entropy;39;;672;0.000453843;0.001045414;71;1;0
0.772727273;True;log_loss;82;;85;0.009378093;0.000266081;136;1;0
0.733766234;False;gini;30;sqrt;224;0.00128827;0.570500373;557;1;0
0.733766234;False;entropy;64;log2;384;0.182227477;0.576337767;131;1;0
0.753246753;False;gini;78;sqrt;467;0.00017038;0.064918469;550;1;0
0.779220779;True;entropy;95;log2;707;0.052810656;0.000108422;154;1;0
0.746753247;False;entropy;3;sqrt;417;0.091208401;0.003848431;789;1;0
0.74025974;False;log_loss;83;;614;0.025175576;0.007744889;815;1;0
0.746753247;True;gini;99;;119;0.000172713;0.001170883;156;1;0
0.74025974;False;gini;16;;956;0.04023121;0.711202324;56;1;0
0.766233766;True;entropy;9;;205;0.003567084;0.357193489;117;1;0
0.746753247;True;log_loss;8;log2;417;0.000239725;0.000350311;729;1;0
0.75974026;True;gini;36;sqrt;291;0.113556788;0.000169225;926;1;0
0.772727273;False;entropy;4;sqrt;831;0.000163261;0.005122068;700;1;0
0.74025974;False;log_loss;72;;85;0.00028374;0.384667908;233;1;0
0.733766234;False;gini;38;sqrt;560;0.000772492;0.006111049;632;1;0
0.753246753;True;log_loss;32;sqrt;190;0.003024994;0.000455316;634;1;0
0.746753247;False;entropy;66;log2;449;0.000113645;0.000220205;797;1;0
0.733766234;False;log_loss;77;;782;0.024052614;0.000942148;509;1;0
0.642857143;True;log_loss;94;;264;0.000580788;0.694525342;115;1;0
0.746753247;False;log_loss;68;;604;0.000432759;0.002810061;282;1;0
0.792207792;False;gini;5;;448;0.000562059;0.000558335;795;1;0
0.733766234;False;entropy;84;log2;399;0.00011886;0.004902283;323;1;0
0.746753247;False;log_loss;84;log2;258;0.117192697;0.005500127;807;1;0
0.753246753;False;entropy;7;log2;444;0.000528828;0.017914014;666;1;0
0.727272727;False;entropy;89;log2;203;0.005565888;0.00017407;356;1;0
0.74025974;True;gini;26;log2;744;0.005471681;0.519010865;976;1;0
0.733766234;False;gini;23;log2;589;0.247397185;0.001170206;402;1;0
0.74025974;False;log_loss;42;sqrt;944;0.000195212;0.000179736;839;1;0
0.772727273;True;entropy;28;log2;198;0.006053117;0.26026617;527;1;0
0.74025974;False;log_loss;21;;49;0.037526276;0.672157353;75;1;0
0.746753247;False;entropy;63;log2;723;0.001710354;0.000386975;349;1;0
0.779220779;False;log_loss;80;sqrt;939;0.026139174;0.000419662;245;1;0
0.772727273;True;entropy;10;;318;0.098918409;0.000154335;357;1;0
0.772727273;True;entropy;2;log2;739;0.000849589;0.243513026;394;1;0
0.753246753;True;entropy;98;sqrt;894;0.001337322;0.022462467;760;1;0
0.642857143;True;entropy;73;sqrt;378;0.000121453;0.941788304;148;1;0
0.746753247;True;gini;56;log2;345;0.000240607;0.010590671;669;1;0
0.707792208;False;gini;37;;345;0.000167704;0.205838731;201;1;0
0.74025974;True;gini;44;;341;0.149455869;0.415053597;345;1;0
0.746753247;False;log_loss;84;;995;0.000126878;0.000229368;273;1;0
0.753246753;True;log_loss;68;sqrt;984;0.024617379;0.00074635;291;1;0
0.753246753;False;entropy;40;log2;774;0.011134327;0.00161275;807;1;0
0.733766234;False;log_loss;94;;475;0.014888311;0.013856408;272;1;0
0.75974026;True;entropy;20;;697;0.000547803;0.000226059;783;1;0
0.74025974;True;gini;16;;743;0.299381916;0.000905902;176;1;0
0.75974026;True;log_loss;11;log2;589;0.000169803;0.01685692;358;1;0
0.746753247;False;gini;25;sqrt;934;0.002745771;0.01313503;598;1;0
0.733766234;False;log_loss;34;log2;609;0.250718624;0.00907035;281;1;0
0.766233766;True;log_loss;99;;269;0.008853899;0.065614204;720;1;0
0.753246753;False;log_loss;20;log2;963;0.00016945;0.433024728;275;1;0
0.753246753;False;log_loss;60;;354;0.000517885;0.012997543;157;1;0
0.753246753;True;gini;45;;853;0.007016731;0.015547062;583;1;0
0.772727273;False;log_loss;22;;476;0.004279945;0.305834311;119;1;0
0.75974026;True;gini;84;log2;259;0.128647326;0.000104985;286;1;0
0.642857143;True;log_loss;87;log2;829;0.32016036;0.000254771;107;1;0
0.701298701;False;entropy;4;;709;0.004860558;0.091090696;754;1;0
0.720779221;False;gini;79;;591;0.005402762;0.001559302;854;1;0
0.733766234;False;entropy;92;;23;0.022336617;0.000348031;37;1;0
0.642857143;True;gini;56;sqrt;484;0.396360459;0.003363432;642;1;0
0.75974026;True;entropy;23;sqrt;771;0.000195988;0.000117271;204;1;0
0.772727273;True;entropy;62;sqrt;50;0.00208763;0.06004853;97;1;0
0.766233766;False;gini;21;log2;621;0.012622781;0.013524834;60;1;0
0.74025974;False;log_loss;89;;170;0.021000271;0.009049546;625;1;0
0.733766234;True;gini;87;log2;869;0.000930362;0.484499919;617;1;0
0.779220779;True;gini;49;log2;284;0.008267843;0.187444127;142;1;0
0.772727273;True;gini;75;sqrt;855;0.048258703;0.103860557;424;1;0
0.727272727;False;gini;8;sqrt;632;0.005050776;0.023151272;50;1;0
0.779220779;True;gini;28;log2;737;0.052333657;0.000389182;422;1;0
0.746753247;False;entropy;35;;509;0.000357826;0.057734657;915;1;0
0.785714286;True;log_loss;40;log2;388;0.006345157;0.061596047;11;1;0
0.785714286;True;log_loss;36;sqrt;988;0.002793492;0.269678485;18;1;0
0.727272727;False;entropy;81;log2;630;0.001079338;0.006329584;300;1;0
0.753246753;False;entropy;63;;422;0.002105161;0.038280326;681;1;0
0.75974026;False;entropy;61;log2;611;0.036594025;0.000727561;727;1;0
0.642857143;True;gini;29;;877;0.126144005;0.759305294;101;1;0
0.74025974;True;log_loss;76;;910;0.201371041;0.225132743;562;1;0
0.733766234;False;log_loss;40;log2;613;0.00067937;0.005890719;373;1;0
0.75974026;True;entropy;75;;969;0.008812072;0.130771123;281;1;0
0.74025974;False;entropy;1;;923;0.003036485;0.01697292;948;1;0
0.74025974;False;gini;24;;509;0.002689464;0.645233534;541;1;0
0.74025974;False;gini;59;;683;0.216676648;0.058693197;57;1;0
0.753246753;False;entropy;63;sqrt;634;0.092865625;0.359040499;738;1;0
0.75974026;True;gini;37;log2;649;0.020132209;0.064768033;654;1;0
0.753246753;True;entropy;27;sqrt;754;0.016813764;0.011184777;444;1;0
0.75974026;True;gini;43;sqrt;352;0.012753127;0.044470765;555;1;0
0.720779221;True;gini;81;sqrt;743;0.198522457;0.001396675;234;1;0
0.779220779;False;gini;100;sqrt;433;0.00920046;0.152222961;852;1;0
0.772727273;True;entropy;55;;79;0.024696983;0.046801285;51;1;0
0.733766234;True;entropy;28;;501;0.157088912;0.032973853;428;1;0
0.753246753;False;entropy;93;sqrt;703;0.105143239;0.142327289;131;1;0
0.772727273;False;gini;4;sqrt;681;0.029816799;0.026370914;588;1;0
0.746753247;True;entropy;14;sqrt;928;0.026033505;0.041152713;211;1;0
0.714285714;False;log_loss;60;;42;0.129469649;0.000430576;40;1;0
0.75974026;True;log_loss;63;;695;0.075593145;0.005615227;575;1;0
0.753246753;True;gini;26;;493;0.139643115;0.001394804;208;1;0
0.753246753;False;log_loss;99;sqrt;705;0.115263446;0.034327317;312;1;0
0.75974026;False;log_loss;27;log2;474;0.002316555;0.058341539;960;1;0
0.766233766;True;log_loss;7;log2;338;0.006382345;0.024932065;738;1;0
0.74025974;False;entropy;58;;632;0.00194613;0.050284201;928;1;0
0.746753247;False;log_loss;32;;441;0.010775576;0.003086891;105;1;0
0.74025974;True;gini;22;;198;0.000455215;0.001179622;854;1;0
0.733766234;False;log_loss;86;sqrt;65;0.239875183;0.529192269;187;1;0
0.746753247;True;entropy;8;log2;371;0.00157056;0.002387792;864;1;0
0.642857143;True;log_loss;33;sqrt;352;0.292804191;0.005069696;382;1;0
0.772727273;True;gini;32;sqrt;428;0.006205964;0.249493326;602;1;0
0.75974026;False;entropy;61;log2;288;0.000172095;0.392375077;803;1;0
0.753246753;False;entropy;42;sqrt;22;0.128237851;0.016289679;918;1;0
0.772727273;False;entropy;3;;154;0.00656732;0.21405831;981;1;0
0.766233766;True;log_loss;91;;411;0.000573825;0.156919493;357;1;0
0.772727273;True;log_loss;82;log2;139;0.030722804;0.006654853;120;1;0
0.74025974;False;entropy;56;sqrt;146;0.000353107;0.000395338;30;1;0
0.772727273;False;log_loss;42;sqrt;11;0.000108689;0.051858421;646;1;0
0.772727273;False;gini;100;;578;0.101269175;0.006974202;649;1;0
0.766233766;False;entropy;56;log2;923;0.000328919;0.142980509;944;1;0
0.753246753;True;gini;44;sqrt;368;0.004360358;0.000709499;902;1;0
0.746753247;False;gini;59;log2;590;0.000300959;0.00059758;81;1;0
0.75974026;True;entropy;72;log2;123;0.001714206;0.000242017;660;1;0
0.753246753;False;entropy;100;log2;81;0.000852063;0.000924439;397;1;0
0.766233766;True;gini;64;sqrt;137;0.007318059;0.10167369;793;1;0
0.701298701;True;entropy;92;sqrt;46;0.203412848;0.287128545;208;1;0
0.74025974;False;entropy;37;;658;0.0002973;0.075571124;103;1;0
0.785714286;True;gini;51;sqrt;41;0.051142948;0.001522851;908;1;0
0.74025974;False;gini;68;;175;0.003818815;0.000578177;164;1;0
0.733766234;True;entropy;58;log2;358;0.203806375;0.111898652;891;1;0
0.766233766;True;entropy;35;;549;0.06257801;0.049819399;678;1;0
0.714285714;False;gini;91;;190;0.064706499;0.003432999;865;1;0
0.766233766;True;gini;68;;168;0.000299837;0.124233738;975;1;0
0.642857143;True;entropy;76;log2;736;0.025307074;0.6429162;31;1;0
0.642857143;True;gini;63;;824;0.016901003;0.824894963;59;1;0
0.727272727;True;log_loss;12;log2;535;0.186465298;0.031526126;338;1;0
0.642857143;True;log_loss;94;;478;0.095300819;0.860342816;690;1;0
0.779220779;False;gini;11;log2;292;0.02782802;0.000162517;562;1;0
0.753246753;True;entropy;54;;173;0.005298436;0.000478852;480;1;0
0.746753247;True;log_loss;30;sqrt;477;0.108569462;0.001571065;812;1;0
0.733766234;True;gini;55;sqrt;230;0.160862252;0.010063395;345;1;0
0.727272727;False;entropy;26;;231;0.036257047;0.095325901;611;1;0
0.75974026;True;log_loss;72;;416;0.002652743;0.001056517;586;1;0
0.753246753;False;gini;7;sqrt;715;0.041768919;0.247303597;403;1;0
0.753246753;False;gini;91;sqrt;515;0.000575326;0.002412273;102;1;0
0.753246753;True;gini;54;log2;486;0.003468421;0.004962997;863;1;0
0.727272727;True;gini;93;log2;608;0.024729611;0.480162442;372;1;0
0.720779221;False;entropy;20;log2;37;0.400236659;0.000319357;388;1;0
0.753246753;True;log_loss;16;sqrt;637;0.000381794;0.000761142;370;1;0
0.746753247;True;log_loss;46;log2;157;0.001619558;0.002060846;509;1;0
0.74025974;True;gini;75;;214;0.178825428;0.282557977;390;1;0
0.642857143;True;gini;10;log2;817;0.297145923;0.002101673;97;1;0
0.74025974;False;entropy;76;;612;0.000148286;0.019635764;899;1;0
0.701298701;False;entropy;77;sqrt;352;0.00313166;0.647905979;986;1;0
0.75974026;True;log_loss;84;;706;0.000202;0.177895084;156;1;0
0.74025974;False;entropy;88;;310;0.234850809;0.001465355;435;1;0
0.74025974;False;log_loss;30;;851;0.000512251;0.560093105;224;1;0
0.753246753;True;log_loss;91;sqrt;703;0.000556699;0.007215618;772;1;0
0.746753247;True;entropy;2;sqrt;176;0.048278048;0.414584457;996;1;0
0.74025974;False;entropy;24;;448;0.005200116;0.425547195;994;1;0
0.746753247;True;gini;42;log2;898;0.159076159;0.008829417;623;1;0
0.720779221;False;entropy;44;sqrt;616;0.30494262;0.026624947;727;1;0
0.779220779;False;log_loss;32;log2;454;0.023435247;0.148928789;925;1;0
0.733766234;True;gini;50;sqrt;800;0.000926809;0.00330121;733;1;0
0.746753247;False;log_loss;99;sqrt;482;0.00071382;0.000199396;498;1;0
0.772727273;True;entropy;35;sqrt;202;0.005991312;0.002308858;155;1;0
0.75974026;False;log_loss;94;sqrt;568;0.00842958;0.032697953;80;1;0
0.74025974;True;log_loss;82;log2;36;0.021725869;0.035854071;81;1;0
0.707792208;False;log_loss;11;;374;0.003387619;0.006761816;279;1;0
0.779220779;False;log_loss;73;;789;0.000740932;0.163153137;825;1;0
0.727272727;False;log_loss;98;sqrt;291;0.000419896;0.000482428;260;1;0
0.75974026;True;log_loss;85;;543;0.000149224;0.000653697;942;1;0
0.772727273;True;entropy;42;log2;23;0.000116205;0.002255942;58;1;0
0.785714286;False;entropy;72;sqrt;674;0.099506465;0.226090669;19;1;0
0.766233766;True;gini;71;log2;498;0.088388674;0.000149088;314;1;0
0.766233766;False;entropy;3;;423;0.000227042;0.000297997;111;1;0
0.779220779;False;log_loss;47;log2;80;0.069980909;0.03550408;497;1;0
0.766233766;False;gini;5;sqrt;437;0.024245044;0.028725359;367;1;0
0.74025974;False;gini;67;sqrt;611;0.000238251;0.021110169;850;1;0
0.642857143;True;gini;43;;76;0.261115753;0.795097354;673;1;0
0.753246753;False;log_loss;22;log2;562;0.006064394;0.153929057;485;1;0
0.785714286;True;entropy;62;sqrt;36;0.020934858;0.143893464;905;1;0
0.727272727;False;entropy;9;;863;0.042791787;0.00051568;786;1;0
0.779220779;False;entropy;91;log2;428;0.015672329;0.000662121;808;1;0
0.75974026;True;entropy;39;;758;0.000131378;0.001830404;209;1;0
0.772727273;False;entropy;44;;984;0.028729217;0.30290843;348;1;0
0.746753247;False;gini;72;sqrt;336;0.000384143;0.073968646;596;1;0
0.779220779;False;log_loss;21;sqrt;210;0.049099081;0.001461649;923;1;0
0.785714286;True;log_loss;98;log2;207;0.062856698;0.000266475;553;1;0
0.74025974;False;gini;84;;859;0.004266844;0.66805038;102;1;0
0.766233766;True;entropy;62;log2;919;0.000732267;0.005802985;673;1;0
0.74025974;False;gini;65;;109;0.000452836;0.0021004;251;1;0
0.779220779;True;entropy;64;log2;979;0.011840866;0.000147039;533;1;0
0.785714286;True;entropy;97;;382;0.034925019;0.016684409;49;1;0
0.75974026;True;log_loss;73;sqrt;926;0.0030817;0.030523297;853;1;0
0.746753247;True;log_loss;63;;202;0.000152593;0.015641607;230;1;0
0.753246753;False;entropy;96;sqrt;920;0.003970726;0.083011827;628;1;0
0.766233766;True;log_loss;38;;954;0.009625397;0.018906436;919;1;0
0.746753247;True;entropy;53;sqrt;107;0.001085604;0.001017241;618;1;0
0.74025974;False;log_loss;23;sqrt;1000;0.003214199;0.001768153;720;1;0
0.75974026;True;log_loss;55;log2;799;0.002498984;0.000679572;655;1;0
0.746753247;False;entropy;60;sqrt;500;0.00029555;0.00090001;619;1;0
0.74025974;False;log_loss;95;;767;0.000148032;0.002142739;143;1;0
0.75974026;False;gini;85;sqrt;52;0.005020595;0.064039432;550;1;0
0.753246753;True;log_loss;95;;466;0.000166814;0.024739503;500;1;0
0.779220779;True;log_loss;9;sqrt;851;0.027201672;0.13601488;856;1;0
0.753246753;True;gini;72;log2;436;0.022003484;0.098946331;599;1;0
0.720779221;True;log_loss;35;sqrt;362;0.003072539;0.473347902;636;1;0
0.766233766;True;entropy;35;sqrt;203;0.009146044;0.000141736;293;1;0
0.74025974;True;gini;49;log2;257;0.001045868;0.008032601;138;1;0
0.753246753;False;log_loss;90;sqrt;911;0.002029205;0.351468398;461;1;0
0.766233766;False;gini;83;log2;924;0.010066097;0.348886935;563;1;0
0.772727273;True;entropy;29;sqrt;193;0.000764227;0.113427403;208;1;0
0.74025974;False;entropy;40;;332;0.217626988;0.005921371;13;1;0
0.75974026;False;log_loss;39;sqrt;356;0.141563282;0.014912396;360;1;0
0.75974026;False;gini;91;sqrt;262;0.00099172;0.119326096;196;1;0
0.753246753;True;log_loss;34;sqrt;654;0.00085658;0.005464965;777;1;0
0.772727273;False;entropy;92;;880;0.061056362;0.002109372;494;1;0
0.727272727;False;gini;54;sqrt;41;0.249504646;0.216946066;796;1;0
0.753246753;True;entropy;67;log2;365;0.000270085;0.017825767;698;1;0
0.74025974;True;entropy;73;;359;0.213276985;0.015354706;471;1;0
0.792207792;True;entropy;64;log2;213;0.06031287;0.000389948;635;1;0
0.746753247;False;log_loss;13;sqrt;821;0.000172309;0.278336459;684;1;0
0.642857143;True;log_loss;51;log2;211;0.425107172;0.132453176;777;1;0
0.753246753;True;log_loss;73;sqrt;789;0.000856576;0.027060346;94;1;0
0.766233766;True;gini;17;log2;711;0.006259337;0.02355931;92;1;0
0.746753247;True;log_loss;48;sqrt;633;0.000375232;0.003825124;126;1;0
0.766233766;False;gini;50;log2;354;0.01822772;0.005687138;832;1;0
0.642857143;True;entropy;91;log2;247;0.286092436;0.10401972;777;1;0
0.753246753;False;log_loss;2;;641;0.414388034;0.000462648;811;1;0
0.766233766;True;gini;86;;771;0.046930273;0.002510874;46;1;0
0.75974026;False;entropy;32;log2;415;0.000188815;0.093868931;780;1;0
0.75974026;False;gini;26;sqrt;417;0.028091092;0.000265609;350;1;0
0.753246753;False;log_loss;28;;689;0.002984451;0.000925939;360;1;0
0.75974026;False;log_loss;9;sqrt;259;0.133952187;0.02489477;461;1;0
0.746753247;False;entropy;67;;351;0.000164887;0.106060355;656;1;0
0.746753247;False;entropy;93;log2;965;0.000317399;0.00813197;506;1;0
0.746753247;True;gini;73;sqrt;84;0.146092392;0.158770862;52;1;0
0.746753247;False;log_loss;87;;679;0.002877213;0.062780694;74;1;0
0.766233766;True;entropy;80;;715;0.000260551;0.052691937;935;1;0
0.75974026;True;gini;92;sqrt;641;0.012292826;0.01800556;166;1;0
0.792207792;False;log_loss;70;log2;327;0.020182231;0.000337115;661;1;0
0.733766234;False;gini;85;;177;0.081760633;0.001268412;853;1;0
0.74025974;True;gini;82;sqrt;408;0.00201125;0.00078992;207;1;0
0.733766234;False;entropy;4;log2;278;0.362836164;0.006929039;46;1;0
0.74025974;True;log_loss;7;;888;0.172107948;0.000490877;394;1;0
0.766233766;False;gini;20;sqrt;597;0.024545696;0.082056549;302;1;0
0.772727273;True;log_loss;49;sqrt;870;0.008918261;0.19495301;677;1;0
0.779220779;True;entropy;33;log2;105;0.008773894;0.013958578;795;1;0
0.642857143;True;entropy;2;log2;35;0.491625331;0.597878248;644;1;0
0.74025974;False;entropy;11;;17;0.007361394;0.488194387;214;1;0
0.75974026;False;gini;52;;271;0.018407333;0.000270432;861;1;0
0.766233766;True;gini;22;;745;0.005497308;0.268913302;763;1;0
0.733766234;False;entropy;81;sqrt;268;0.000853524;0.000517947;100;1;0
0.785714286;False;entropy;42;log2;971;0.020153093;0.000760059;509;1;0
0.733766234;False;gini;50;log2;828;0.357672625;0.839581569;583;1;0
0.766233766;False;log_loss;93;sqrt;897;0.057901183;0.150555326;383;1;0
0.779220779;False;entropy;19;log2;186;0.069796829;0.000237006;168;1;0
0.75974026;True;log_loss;19;log2;963;0.000390137;0.002032146;418;1;0
0.772727273;False;gini;3;log2;358;0.004102296;0.000183353;427;1;0
0.727272727;False;log_loss;41;sqrt;632;0.22373636;0.010590901;565;1;0
0.642857143;True;gini;25;log2;402;0.008218415;0.769976649;478;1;0
0.772727273;True;entropy;67;;769;0.088978323;0.00014997;357;1;0
0.642857143;True;gini;80;;253;0.002350355;0.771289024;864;1;0
0.642857143;True;gini;21;;76;0.436921412;0.000828642;1000;1;0
0.766233766;True;gini;68;sqrt;152;0.093444079;0.000162338;753;1;0
0.779220779;True;entropy;76;log2;646;0.048283918;0.043475891;314;1;0
0.733766234;False;gini;73;log2;563;0.000559666;0.010548779;970;1;0
0.75974026;True;log_loss;10;;756;0.003385467;0.241401389;645;1;0
0.772727273;True;gini;10;log2;318;0.038035032;0.000331178;155;1;0
0.74025974;False;entropy;4;;993;0.000828136;0.411795378;681;1;0
0.766233766;True;log_loss;33;;58;0.074955998;0.100292671;51;1;0
0.779220779;True;gini;64;sqrt;56;0.040479529;0.031799108;831;1;0
0.753246753;False;log_loss;28;;600;0.375369256;0.000773902;50;1;0
0.785714286;True;gini;37;sqrt;671;0.000145305;0.178047687;543;1;0
0.642857143;True;entropy;31;sqrt;984;0.36647815;0.062576288;591;1;0
0.772727273;True;log_loss;39;;904;0.1008127;0.003092365;191;1;0
0.766233766;False;log_loss;20;log2;86;0.022157381;0.135333256;580;1;0
0.75974026;False;log_loss;15;;388;0.000687555;0.038343014;693;1;0
0.779220779;True;entropy;46;log2;809;0.000275742;0.19794541;711;1;0
0.772727273;False;log_loss;39;log2;157;0.017147714;0.05121696;165;1;0
0.642857143;True;log_loss;20;;142;0.099916689;0.747310006;665;1;0
0.74025974;False;entropy;74;sqrt;600;0.000624498;0.000484599;87;1;0
0.74025974;False;log_loss;75;sqrt;59;0.002703019;0.000756199;611;1;0
0.714285714;True;entropy;81;log2;754;0.000117371;0.602904179;710;1;0
0.707792208;False;entropy;81;;481;0.001008096;0.207680816;222;1;0
0.642857143;True;gini;64;sqrt;814;0.001200717;0.657899558;943;1;0
0.714285714;True;entropy;27;log2;670;0.007125346;0.109479109;178;1;1
0.694805195;False;entropy;24;;421;0.313563786;0.056069714;46;1;1
0.642857143;True;gini;2;;729;0.496019942;0.00123701;523;1;1
0.649350649;True;log_loss;65;log2;562;0.236700781;0.01116374;224;1;1
0.707792208;False;log_loss;76;log2;598;0.00387188;0.40415283;133;1;1
0.681818182;False;gini;39;sqrt;672;0.044045533;0.001785481;809;1;1
0.668831169;False;gini;49;sqrt;203;0.000922489;0.003263324;409;1;1
0.714285714;False;gini;4;sqrt;807;0.075460787;0.05154623;132;1;1
0.694805195;False;entropy;55;sqrt;475;0.187013392;0.024384079;986;1;1
0.714285714;True;log_loss;44;sqrt;187;0.004945958;0.02367183;766;1;1
0.707792208;False;log_loss;60;sqrt;812;0.050576346;0.000146308;918;1;1
0.727272727;True;gini;42;log2;988;0.001083954;0.000190975;391;1;1
0.707792208;True;gini;33;log2;415;0.000138187;0.272251466;778;1;1
0.662337662;False;gini;77;;816;0.000190485;0.00122598;251;1;1
0.707792208;False;log_loss;6;;608;0.00032885;0.001292958;950;1;1
0.688311688;False;gini;39;;492;0.413044958;0.000145856;287;1;1
0.688311688;False;log_loss;33;sqrt;412;0.00085573;0.01455204;868;1;1
0.642857143;True;log_loss;51;;273;0.002051721;0.648156812;139;1;1
0.668831169;False;gini;10;sqrt;835;0.000104832;0.000509384;57;1;1
0.707792208;True;entropy;40;;721;0.005442797;0.385272926;382;1;1
0.707792208;True;log_loss;41;log2;618;0.004289839;0.001517831;577;1;1
0.701298701;False;entropy;61;log2;459;0.000278051;0.000599302;497;1;1
0.727272727;True;gini;27;;650;0.016280274;0.007586075;200;1;1
0.694805195;False;entropy;32;;631;0.002400258;0.898306273;15;1;1
0.714285714;True;log_loss;82;log2;98;0.015213582;0.077744647;366;1;1
0.642857143;True;entropy;17;log2;400;0.32477011;0.014882802;818;1;1
0.720779221;False;entropy;35;sqrt;818;0.002351477;0.195881123;935;1;1
0.668831169;False;entropy;30;sqrt;219;0.00272521;0.000976181;555;1;1
0.694805195;False;entropy;45;;463;0.017779412;0.421736659;837;1;1
0.694805195;True;log_loss;98;sqrt;130;0.000226086;0.277430386;333;1;1
0.727272727;False;log_loss;74;log2;164;0.12477146;0.090988491;367;1;1
0.642857143;True;gini;65;log2;207;0.341412563;0.000141643;759;1;1
0.688311688;False;gini;60;sqrt;209;0.001160639;0.003101959;940;1;1
0.701298701;False;entropy;23;sqrt;361;0.008617386;0.001271778;698;1;1
0.720779221;True;gini;32;;148;0.000151329;0.001596054;660;1;1
0.720779221;False;log_loss;77;sqrt;495;0.006642812;0.18946363;603;1;1
0.74025974;False;gini;7;log2;751;0.002064243;0.052918831;956;1;1
0.694805195;False;entropy;46;;5;0.241379694;0.004470482;377;1;1
0.707792208;True;log_loss;74;log2;121;0.000125188;0.21947622;577;1;1
0.714285714;False;entropy;10;log2;378;0.012800583;0.07548848;117;1;1
0.642857143;False;entropy;49;sqrt;414;0.324268094;0.00020769;216;1;1
0.720779221;False;log_loss;81;sqrt;760;0.000175116;0.247404662;482;1;1
0.714285714;True;log_loss;28;;955;0.006247575;0.006487323;422;1;1
0.707792208;True;log_loss;56;log2;816;0.058362203;0.000154497;239;1;1
0.688311688;False;gini;9;;812;0.006515714;0.186245101;890;1;1
0.694805195;False;gini;74;;951;0.003398978;0.622947982;392;1;1
0.707792208;True;entropy;36;log2;190;0.001184926;0.000848445;587;1;1
0.701298701;False;log_loss;29;sqrt;903;0.000161686;0.015524215;824;1;1
0.720779221;True;entropy;70;;484;0.000272751;0.012022188;323;1;1
0.74025974;True;entropy;78;;888;0.000614991;0.025811508;665;1;1
0.714285714;False;entropy;66;log2;446;0.00029442;0.308291015;330;1;1
0.746753247;False;gini;14;log2;746;0.009245645;0.143125817;317;1;1
0.727272727;True;log_loss;88;log2;732;0.022019479;0.015450197;711;1;1
0.707792208;False;log_loss;6;log2;393;0.037110478;0.000133907;669;1;1
0.694805195;False;log_loss;42;;408;0.041544236;0.015135668;892;1;1
0.694805195;True;gini;94;;36;0.267434806;0.333323897;326;1;1
0.714285714;False;log_loss;32;sqrt;849;0.086494886;0.000621831;894;1;1
0.714285714;True;entropy;79;log2;442;0.003658467;0.000332003;917;1;1
0.694805195;False;entropy;76;sqrt;687;0.157733533;0.00543857;985;1;1
0.733766234;True;gini;39;log2;137;0.057171741;0.000220993;44;1;1
0.701298701;True;gini;50;sqrt;686;0.000160185;0.002464178;874;1;1
0.714285714;False;entropy;67;log2;122;0.104241556;0.006753661;535;1;1
0.642857143;True;entropy;91;;544;0.040668882;0.781011418;609;1;1
0.642857143;True;log_loss;42;sqrt;980;0.458479156;0.015246135;317;1;1
0.642857143;True;log_loss;85;log2;640;0.472296114;0.049086402;86;1;1
0.681818182;True;log_loss;61;sqrt;949;0.000240994;0.00236596;291;1;1
0.746753247;True;entropy;47;;593;0.00110382;0.154249035;778;1;1
0.655844156;False;log_loss;29;log2;257;0.339214416;0.428372762;785;1;1
0.681818182;False;entropy;4;log2;419;0.201968714;0.414917275;670;1;1
0.694805195;False;log_loss;76;sqrt;760;0.026473019;0.001805033;447;1;1
0.694805195;False;entropy;75;;761;0.064935116;0.348943337;757;1;1
0.707792208;False;log_loss;46;log2;264;0.087789191;0.001249836;799;1;1
0.649350649;True;log_loss;10;sqrt;772;0.183980781;0.002307589;20;1;1
0.694805195;False;gini;19;;453;0.104316568;0.866329743;734;1;1
0.701298701;False;entropy;54;sqrt;592;0.049200585;0.049776939;138;1;1
0.688311688;False;gini;41;log2;344;0.00387376;0.785368644;270;1;1
0.701298701;True;entropy;66;log2;79;0.000382832;0.002451052;91;1;1
0.623376623;False;gini;73;;769;0.000490674;0.001592086;677;1;1
0.720779221;False;log_loss;88;log2;810;0.000450178;0.275130542;563;1;1
0.688311688;False;gini;67;;539;0.06039033;0.006316828;589;1;1
0.707792208;True;log_loss;56;log2;225;0.104772382;0.10844646;518;1;1
0.642857143;True;log_loss;22;log2;196;0.002668334;0.885106234;952;1;1
0.707792208;False;gini;91;sqrt;468;0.007720315;0.021948358;498;1;1
