value;params_bootstrap;params_criterion;params_max_depth;params_max_features;params_max_leaf_nodes;params_min_samples_leaf;params_min_samples_split;params_n_estimators;scaled;pca
0.795121951;True;entropy;56;;425;0.029913235;0.088771155;255;1;0
0.863414634;False;log_loss;34;log2;828;0.004375548;0.084667074;390;1;0
0.87804878;False;gini;18;sqrt;774;0.000234457;0.048641664;45;1;0
0.795121951;True;entropy;100;;735;0.031587103;0.000439371;121;1;0
0.795121951;False;gini;8;sqrt;599;0.142950371;0.002108275;738;1;0
0.751219512;True;gini;1;;323;0.002409714;0.005671937;874;1;0
0.985365854;False;gini;88;;734;0.000814806;0.000448697;551;1;0
0.502439024;True;log_loss;37;;727;0.199604057;0.881829232;871;1;0
0.83902439;True;entropy;61;sqrt;702;0.016042588;0.013926877;386;1;0
0.868292683;False;log_loss;5;log2;75;0.006148308;0.011225987;692;1;0
0.87804878;False;entropy;66;log2;422;0.012402402;0.012202184;888;1;0
0.985365854;False;entropy;93;log2;262;0.000733483;0.000336184;963;1;0
0.887804878;True;log_loss;80;sqrt;221;0.000319586;0.026924248;304;1;0
0.8;False;gini;99;log2;999;0.054034029;0.000147589;700;1;0
0.67804878;False;log_loss;41;;774;0.004206889;0.381464707;903;1;0
0.868292683;True;entropy;15;;268;0.010727813;0.001856757;517;1;0
0.804878049;False;entropy;13;log2;639;0.10528343;0.179535826;452;1;0
0.795121951;False;entropy;70;sqrt;293;0.04485466;0.01828903;704;1;0
0.751219512;True;entropy;20;;365;0.305963084;0.000384236;226;1;0
0.985365854;True;gini;76;log2;929;0.000119101;0.001288842;115;1;0
0.8;False;gini;3;sqrt;379;0.000556358;0.028583894;129;1;0
0.985365854;True;log_loss;90;;983;0.001154378;0.004254461;918;1;0
0.780487805;True;log_loss;60;;277;0.045256086;0.017508486;676;1;0
0.751219512;True;log_loss;10;;666;0.198809641;0.577834356;501;1;0
0.92195122;True;entropy;98;sqrt;213;0.00230141;0.02090246;492;1;0
0.907317073;False;gini;20;sqrt;667;0.007593517;0.00306126;229;1;0
0.780487805;False;log_loss;85;sqrt;775;0.215842843;0.001306018;573;1;0
0.970731707;False;log_loss;12;sqrt;609;0.005749545;0.006598063;773;1;0
0.790243902;True;entropy;21;;332;0.000787831;0.235583801;910;1;0
0.926829268;False;gini;25;sqrt;884;0.006705245;0.002157973;186;1;0
0.795121951;False;log_loss;75;sqrt;786;0.115435169;0.006171049;644;1;0
0.985365854;False;gini;82;sqrt;236;0.000791852;0.007290884;360;1;0
0.941463415;True;entropy;7;;662;0.004162284;0.002097758;535;1;0
0.809756098;False;entropy;79;log2;360;0.320653179;0.000879328;505;1;0
0.795121951;True;gini;21;log2;805;0.091256941;0.002004809;868;1;0
0.804878049;True;entropy;12;log2;217;0.110542057;0.371473783;502;1;0
0.804878049;True;log_loss;83;log2;66;0.084246449;0.000372988;819;1;0
0.804878049;True;gini;12;sqrt;325;0.003689965;0.088253829;88;1;0
0.809756098;False;entropy;53;log2;891;0.081852873;0.126766834;441;1;0
0.814634146;True;gini;95;sqrt;857;0.000530588;0.114630502;354;1;0
0.502439024;True;gini;88;;193;0.401610247;0.000592745;237;1;0
0.892682927;False;entropy;60;sqrt;305;0.01218127;0.000208674;537;1;0
0.917073171;False;log_loss;97;sqrt;41;0.008526502;0.005987852;740;1;0
0.834146341;True;entropy;70;;767;0.016009766;0.01247503;540;1;0
0.907317073;True;log_loss;6;log2;202;0.000112264;0.015052931;115;1;0
0.502439024;True;log_loss;94;;466;0.402426417;0.000848022;995;1;0
0.834146341;True;gini;75;;118;0.012662458;0.002738477;196;1;0
0.8;True;gini;49;log2;123;0.042810006;0.000849322;885;1;0
0.804878049;True;entropy;69;log2;382;0.208132038;0.006207765;980;1;0
0.917073171;False;gini;98;sqrt;939;0.000226922;0.029085386;756;1;0
0.87804878;False;gini;24;sqrt;733;0.000531891;0.055339443;126;1;0
0.985365854;False;log_loss;31;log2;366;0.004544268;0.008303465;122;1;0
0.843902439;False;entropy;58;sqrt;990;0.025171427;0.00671425;796;1;0
0.804878049;True;log_loss;19;log2;297;0.032009501;0.001715658;618;1;0
0.907317073;True;log_loss;53;log2;147;0.005165133;0.006821892;385;1;0
0.804878049;False;entropy;14;log2;568;0.122871436;0.005105562;443;1;0
0.985365854;True;log_loss;47;log2;114;0.000713316;0.000151081;240;1;0
0.780487805;True;log_loss;73;;447;0.075274907;0.021086933;745;1;0
0.887804878;False;gini;5;log2;158;0.000274721;0.018719083;220;1;0
0.985365854;False;log_loss;57;sqrt;587;0.000203146;0.000131754;730;1;0
0.985365854;False;log_loss;69;sqrt;758;0.000293573;0.004227549;641;1;0
0.502439024;True;entropy;29;;546;0.000186118;0.867686602;983;1;0
0.975609756;True;log_loss;58;sqrt;222;0.00013273;0.011532444;108;1;0
0.8;True;entropy;75;sqrt;501;0.045850489;0.000119349;308;1;0
0.985365854;False;entropy;92;log2;398;0.000217519;0.015285299;664;1;0
0.751219512;True;entropy;22;;758;0.098853057;0.479048043;196;1;0
0.887804878;False;entropy;32;sqrt;458;0.011569948;0.000163945;435;1;0
0.770731707;False;log_loss;10;;447;0.058467564;0.000354896;484;1;0
0.502439024;True;gini;6;;829;0.33678591;0.000180153;180;1;0
0.751219512;False;log_loss;62;;102;0.348727309;0.061607477;83;1;0
0.795121951;False;gini;3;log2;682;0.000250048;0.000285946;408;1;0
0.985365854;True;log_loss;31;sqrt;494;0.002134761;0.002589587;778;1;0
0.985365854;False;entropy;91;log2;611;0.003452185;0.008397287;644;1;0
0.956097561;True;gini;36;;375;0.002801424;0.004268676;280;1;0
0.809756098;True;entropy;77;sqrt;203;0.108271274;0.11117664;143;1;0
0.985365854;False;entropy;31;sqrt;251;0.001109496;0.016659943;366;1;0
0.751219512;False;gini;4;;421;0.35392469;0.058527182;682;1;0
0.751219512;False;log_loss;27;;989;0.001693456;0.790368083;821;1;0
0.502439024;True;log_loss;8;;716;0.073108517;0.653316773;250;1;0
0.72195122;True;log_loss;5;sqrt;820;0.300825211;0.095892273;410;1;0
0.502439024;True;log_loss;82;;779;0.218068452;0.806265318;577;1;0
0.853658537;False;gini;7;log2;187;0.022134713;0.000369071;679;1;0
0.985365854;True;entropy;95;log2;886;0.001360525;0.004328527;262;1;0
0.946341463;False;entropy;70;sqrt;405;0.006150665;0.002432714;676;1;0
0.926829268;True;log_loss;35;log2;441;0.001254851;0.019514945;837;1;0
0.795121951;False;log_loss;12;log2;593;0.068353245;0.00064195;231;1;0
0.907317073;False;log_loss;18;sqrt;330;0.003431356;0.033709306;935;1;0
0.917073171;True;log_loss;84;sqrt;525;0.005066936;0.000742513;355;1;0
0.751219512;False;entropy;56;;262;0.323517968;0.017597869;717;1;0
0.985365854;True;log_loss;82;log2;804;0.001609902;0.001586731;530;1;0
0.8;True;gini;85;;482;0.002051303;0.274546518;369;1;0
0.780487805;True;entropy;15;log2;921;0.216087492;0.556997865;319;1;0
0.502439024;True;entropy;30;log2;158;0.41871398;0.021033433;249;1;0
0.819512195;False;log_loss;1;sqrt;602;0.007643738;0.006694684;530;1;0
0.985365854;False;log_loss;20;log2;626;0.000674101;0.012428194;507;1;0
0.819512195;True;entropy;14;sqrt;495;0.015489366;0.427604943;392;1;0
0.985365854;True;gini;23;sqrt;77;0.000138645;0.00065151;878;1;0
0.775609756;False;gini;99;;982;0.041173203;0.019231591;777;1;0
0.912195122;True;gini;58;;26;0.0013069;0.00232332;166;1;0
0.8;False;log_loss;32;log2;647;0.058473569;0.000122695;506;1;0
0.8;False;gini;12;sqrt;151;0.011101088;0.436351789;400;1;0
0.502439024;True;log_loss;75;log2;511;0.464599253;0.000150144;570;1;0
0.848780488;False;log_loss;97;sqrt;290;0.021929583;0.002362446;25;1;0
0.819512195;False;log_loss;91;log2;237;0.002838734;0.116877398;702;1;0
0.970731707;True;gini;78;sqrt;423;0.00301956;0.007199026;150;1;0
0.926829268;True;entropy;50;sqrt;109;0.000104367;0.020297591;147;1;0
0.985365854;False;entropy;83;sqrt;753;0.002086795;0.000660959;855;1;0
0.92195122;True;gini;13;;960;0.005797575;0.000132057;496;1;0
0.790243902;False;log_loss;60;log2;554;0.063120311;0.000665856;156;1;0
0.829268293;False;entropy;99;log2;530;0.010418685;0.1639797;643;1;0
0.858536585;False;log_loss;81;;357;0.00622829;0.035850067;422;1;0
0.780487805;False;log_loss;55;;532;0.040318652;0.080587126;142;1;0
0.814634146;False;entropy;39;sqrt;774;0.004609413;0.542852682;903;1;0
0.985365854;True;entropy;53;sqrt;780;0.000263209;0.000156316;238;1;0
0.868292683;False;log_loss;40;log2;812;0.00010142;0.079066886;659;1;0
0.814634146;True;entropy;30;log2;930;0.012905581;0.578890121;814;1;0
0.804878049;False;gini;13;log2;573;0.096351216;0.002610317;958;1;0
0.804878049;False;entropy;19;sqrt;678;0.100057516;0.00060909;306;1;0
0.912195122;True;log_loss;23;sqrt;944;0.000566314;0.025059266;524;1;0
0.809756098;False;entropy;95;log2;803;0.09089446;0.658018126;624;1;0
0.795121951;False;log_loss;28;log2;571;0.340983762;0.000444455;156;1;0
0.809756098;False;log_loss;84;log2;153;0.001572815;0.808597501;619;1;0
0.985365854;False;entropy;25;log2;870;0.001183242;0.000144445;151;1;0
0.985365854;True;entropy;88;log2;833;0.000112048;0.008022387;977;1;0
0.956097561;False;log_loss;35;;162;0.00193534;0.002334176;622;1;0
0.751219512;True;gini;98;;552;0.24573309;0.003919523;932;1;0
0.502439024;True;log_loss;4;;664;0.446066742;0.016420996;189;1;0
0.824390244;True;log_loss;51;log2;844;0.000386482;0.090307316;579;1;0
0.92195122;True;entropy;26;log2;726;0.004535587;0.000687109;147;1;0
0.673170732;False;entropy;40;;272;0.024197142;0.225353761;137;1;0
0.775609756;True;entropy;10;;224;0.058862594;0.000219582;96;1;0
0.809756098;True;log_loss;59;sqrt;632;0.012085334;0.631379216;632;1;0
0.829268293;True;entropy;47;log2;670;0.054918469;0.245344096;816;1;0
0.887804878;False;log_loss;47;log2;731;0.012925292;0.00039465;426;1;0
0.843902439;False;gini;34;;205;0.000187977;0.041558753;974;1;0
0.941463415;False;log_loss;71;;492;0.000457246;0.01113831;498;1;0
0.731707317;True;log_loss;35;sqrt;527;0.296129767;0.000329175;988;1;0
0.985365854;False;log_loss;36;log2;295;0.004428239;0.002666068;69;1;0
0.790243902;True;log_loss;2;;861;0.001424963;0.015643163;321;1;0
0.965853659;False;entropy;67;sqrt;44;0.001882585;0.000600089;234;1;0
0.985365854;False;log_loss;84;sqrt;808;0.00016906;0.001763774;691;1;0
0.985365854;True;gini;9;log2;401;0.000102581;0.000116973;928;1;0
0.804878049;False;log_loss;11;log2;719;0.06924445;0.002442547;901;1;0
0.858536585;False;entropy;69;sqrt;755;0.018811452;0.000226328;145;1;0
0.809756098;True;log_loss;1;log2;284;0.001891094;0.157780784;277;1;0
0.985365854;True;gini;35;log2;743;0.000894474;0.000501038;787;1;0
0.985365854;True;entropy;83;;943;0.000140688;0.002280164;944;1;0
0.985365854;False;log_loss;92;sqrt;578;0.000740585;0.004429353;511;1;0
0.829268293;False;gini;82;log2;11;0.005835398;0.273598672;607;1;0
0.985365854;False;gini;30;log2;380;0.000272519;0.003504542;744;1;0
0.985365854;False;gini;84;log2;515;0.001117956;0.005381605;110;1;0
0.975609756;False;entropy;41;sqrt;693;0.000543729;0.018935891;420;1;0
0.668292683;False;gini;65;;546;0.003091493;0.216004454;961;1;0
0.502439024;True;log_loss;64;;602;0.41931605;0.010444334;733;1;0
0.892682927;False;gini;54;sqrt;936;0.000167134;0.04782159;550;1;0
0.882926829;False;gini;95;;32;0.00269581;0.000159484;923;1;0
0.795121951;False;entropy;25;log2;870;0.105558242;0.078308982;703;1;0
0.970731707;True;gini;12;log2;558;0.001432192;0.0017929;406;1;0
0.985365854;True;entropy;35;;690;0.002428293;0.000160784;580;1;0
0.790243902;True;log_loss;45;;26;0.097680781;0.268330676;260;1;0
0.970731707;True;gini;28;;842;0.000339719;0.011052106;542;1;0
0.970731707;True;gini;76;log2;562;0.001672154;0.006738003;470;1;0
0.887804878;True;log_loss;85;log2;578;0.007903482;0.005469875;339;1;0
0.970731707;True;entropy;50;sqrt;476;0.002065154;0.000175671;40;1;0
0.795121951;False;gini;84;sqrt;545;0.033840307;0.3160605;91;1;0
0.829268293;True;gini;38;sqrt;782;0.030217024;0.165419048;127;1;0
0.502439024;True;entropy;10;log2;923;0.037910909;0.930304103;176;1;0
0.814634146;True;log_loss;71;sqrt;7;0.030080361;0.040154529;138;1;0
0.848780488;False;gini;24;log2;23;0.020391537;0.000124349;829;1;0
0.83902439;False;log_loss;28;;40;0.017163121;0.009498405;181;1;0
0.819512195;True;entropy;8;log2;180;0.002069433;0.100913265;504;1;0
0.985365854;False;gini;94;log2;532;0.000472347;0.000184529;540;1;0
0.907317073;False;entropy;92;sqrt;160;0.001857133;0.036615352;382;1;0
0.502439024;True;entropy;66;sqrt;13;0.35918925;0.010854341;826;1;0
0.848780488;False;gini;60;log2;134;0.005441899;0.074520972;732;1;0
0.790243902;True;log_loss;35;;829;0.009231311;0.157177273;867;1;0
0.67804878;False;gini;33;;910;0.108736007;0.028889071;583;1;0
0.804878049;False;log_loss;97;log2;416;0.307253872;0.044280931;672;1;0
0.809756098;True;gini;54;log2;879;0.05766146;0.02709375;187;1;0
0.795121951;False;gini;80;;112;0.000202589;0.102626066;132;1;0
0.931707317;False;gini;67;log2;737;0.004228523;0.014094031;267;1;0
0.502439024;True;entropy;35;log2;417;0.355540443;0.000128712;134;1;0
0.868292683;True;gini;31;sqrt;814;0.007174388;0.015301782;660;1;0
0.985365854;False;gini;12;log2;774;0.000743034;0.002066076;762;1;0
0.926829268;False;entropy;62;log2;116;0.000347167;0.036305371;218;1;0
0.751219512;True;entropy;46;;306;0.298870608;0.000428761;893;1;0
0.751219512;False;entropy;15;;64;0.121776471;0.903108721;10;1;0
0.843902439;True;entropy;40;log2;189;0.013927267;0.000807346;829;1;0
0.790243902;False;log_loss;3;;701;0.000729498;0.080833802;19;1;0
0.834146341;True;gini;99;log2;97;0.003138516;0.142633375;55;1;0
0.834146341;False;entropy;16;log2;404;0.00034222;0.120274743;444;1;0
0.8;False;log_loss;48;;466;0.038455574;0.000163402;940;1;0
0.668292683;False;gini;83;;595;0.000385228;0.222736048;873;1;0
0.8;True;gini;43;;543;0.002790974;0.080917502;1000;1;0
0.814634146;True;log_loss;33;log2;629;0.018330636;0.128852344;500;1;0
0.804878049;False;log_loss;60;sqrt;355;0.320104066;0.000739932;691;1;0
0.907317073;False;log_loss;75;;595;0.002672785;0.00167816;839;1;0
0.804878049;False;entropy;10;log2;350;0.266399813;0.001756147;193;1;0
0.741463415;True;entropy;100;;621;0.308920394;0.005338004;374;1;0
0.858536585;True;entropy;96;log2;589;0.000290043;0.047975925;464;1;0
0.751219512;False;log_loss;67;;551;0.218893287;0.022837885;880;1;0
0.819512195;False;log_loss;77;sqrt;762;0.005453679;0.991036993;148;1;0
0.790243902;True;log_loss;70;sqrt;316;0.140756105;0.000454805;607;1;0
0.946341463;False;gini;84;;702;0.000301792;0.013307023;508;1;0
0.829268293;True;gini;5;log2;117;0.006479986;0.152641047;756;1;0
0.985365854;False;gini;34;log2;616;0.000285708;0.002769471;974;1;0
0.824390244;False;gini;79;sqrt;230;0.000171173;0.235067337;36;1;0
0.824390244;True;gini;83;log2;253;0.005143381;0.555894961;777;1;0
0.985365854;False;log_loss;47;sqrt;56;0.000104345;0.00130559;251;1;0
0.92195122;True;log_loss;34;;594;0.000155469;0.015728947;45;1;0
0.795121951;True;log_loss;37;;38;0.026259156;0.036628176;365;1;0
0.809756098;False;entropy;44;log2;395;0.061083125;0.154993797;333;1;0
0.829268293;True;entropy;70;log2;917;0.036197536;0.255987126;791;1;0
0.790243902;False;log_loss;46;sqrt;956;0.215425297;0.000244441;47;1;0
0.819512195;True;log_loss;47;sqrt;928;0.107355141;0.002031958;357;1;0
0.87804878;True;gini;48;log2;974;0.006499742;0.006442276;101;1;0
0.834146341;False;log_loss;64;log2;73;0.000326487;0.216366721;262;1;0
0.985365854;False;gini;50;sqrt;275;0.000284703;0.000733846;242;1;0
0.751219512;True;entropy;41;sqrt;814;0.253934924;0.001194052;65;1;0
0.946341463;True;gini;45;log2;821;0.000388486;0.009329778;85;1;0
0.985365854;True;gini;59;sqrt;434;0.000277673;0.00772937;337;1;0
0.985365854;False;gini;97;sqrt;559;0.001046693;0.000142967;64;1;0
0.946341463;False;entropy;56;;98;0.001123427;0.009473825;369;1;0
0.946341463;False;log_loss;38;;393;0.001581641;0.005582261;968;1;0
0.902439024;False;log_loss;49;log2;940;0.00907511;0.004496341;75;1;0
0.985365854;True;entropy;91;log2;714;0.000419565;0.001409677;108;1;0
0.985365854;False;entropy;82;log2;517;0.000930015;0.000135355;469;1;0
0.892682927;True;entropy;51;;170;0.004384255;0.025517778;281;1;0
0.712195122;False;entropy;58;;173;0.190480184;0.000586733;590;1;0
0.712195122;False;gini;30;;30;0.14651823;0.399244561;998;1;0
0.985365854;False;gini;20;sqrt;543;0.000142548;0.000109973;159;1;0
0.985365854;True;gini;42;log2;893;0.000711136;0.007403122;923;1;0
0.780487805;True;log_loss;86;;872;0.076319408;0.000175481;844;1;0
0.956097561;True;entropy;79;log2;786;0.000101175;0.011069;465;1;0
0.834146341;True;gini;84;log2;834;0.020242799;0.003912066;602;1;0
0.917073171;True;entropy;48;;622;0.001925885;0.023656312;270;1;0
0.848780488;False;gini;7;;24;0.001711401;0.023790664;422;1;0
0.814634146;True;log_loss;19;sqrt;453;0.035081009;0.005545173;203;1;0
0.726829268;False;entropy;59;sqrt;936;0.469771499;0.010982002;392;1;0
0.819512195;True;entropy;34;log2;476;0.000909921;0.373833724;50;1;0
0.853658537;True;gini;35;sqrt;570;0.00019797;0.049090827;19;1;0
0.8;False;gini;41;log2;116;0.177143106;0.003706676;670;1;0
0.985365854;True;log_loss;29;log2;315;0.000226554;0.000364616;331;1;0
0.824390244;True;gini;65;sqrt;647;0.001146791;0.090310249;664;1;0
0.83902439;False;gini;97;sqrt;896;0.027532559;0.014505269;635;1;0
0.863414634;False;log_loss;96;log2;735;0.016795912;0.00185456;183;1;0
0.502439024;True;entropy;65;log2;684;0.00132762;0.784699454;875;1;0
0.926829268;False;entropy;57;sqrt;172;0.00017596;0.028145486;932;1;0
0.843902439;False;log_loss;40;sqrt;862;0.022252255;0.000772222;129;1;0
0.975609756;True;log_loss;47;;586;0.000121425;0.009668174;990;1;0
0.741463415;False;gini;25;;665;0.090634371;0.012389072;145;1;0
0.965853659;False;gini;39;log2;665;0.005035009;0.004632471;1000;1;0
0.824390244;True;log_loss;51;sqrt;436;0.076844993;0.528850917;819;1;0
0.795121951;False;gini;11;log2;83;0.117952017;0.000570683;645;1;0
0.829268293;False;entropy;50;sqrt;146;0.002246456;0.388120576;208;1;0
0.502439024;True;entropy;47;;556;0.220551819;0.700443346;897;1;0
0.8;True;gini;4;sqrt;342;0.21656876;0.001682891;816;1;0
0.8;False;log_loss;63;sqrt;785;0.060709303;0.017138749;899;1;0
0.819512195;True;gini;44;sqrt;443;0.011318685;0.294688568;908;1;0
0.926829268;True;entropy;58;log2;490;0.003624669;0.014653052;800;1;0
0.985365854;True;entropy;45;sqrt;607;0.000133367;0.003934409;526;1;0
0.8;False;log_loss;17;sqrt;212;0.069807907;0.096330008;627;1;0
0.985365854;True;log_loss;55;sqrt;533;0.00012434;0.001423119;346;1;0
0.785365854;True;entropy;66;;712;0.047896329;0.006695045;35;1;0
0.946341463;False;log_loss;40;sqrt;764;0.003278413;0.022799761;780;1;0
0.946341463;True;entropy;42;log2;730;0.003822899;0.00019846;294;1;0
0.795121951;True;log_loss;94;log2;579;0.033381715;0.000890431;848;1;0
0.985365854;False;entropy;48;log2;960;0.000625547;0.003212057;676;1;0
0.843902439;False;log_loss;5;;526;0.001669277;0.001190054;543;1;0
0.668292683;False;gini;9;;919;0.000105327;0.256766283;873;1;0
0.83902439;False;log_loss;92;sqrt;97;0.026044869;0.003507191;832;1;0
0.985365854;True;entropy;18;sqrt;489;0.000372542;0.000894656;718;1;0
0.926829268;False;log_loss;59;sqrt;512;0.008125303;0.015205597;646;1;0
0.912195122;False;log_loss;37;sqrt;102;0.008797286;0.026654261;40;1;0
0.985365854;True;log_loss;51;sqrt;184;0.001409762;0.005479033;506;1;0
0.829268293;True;log_loss;77;sqrt;707;0.058229678;0.147881384;62;1;0
0.907317073;False;log_loss;19;sqrt;295;0.002431621;0.044911186;563;1;0
0.985365854;False;log_loss;19;sqrt;512;0.000396887;0.003974839;725;1;0
0.892682927;False;entropy;29;;925;0.005640784;0.004607872;100;1;0
0.814634146;True;entropy;37;log2;729;0.150980395;0.345083406;213;1;0
0.829268293;False;log_loss;62;sqrt;966;0.033654081;0.151504046;152;1;0
0.809756098;True;entropy;60;sqrt;560;0.062131507;0.032782673;299;1;0
0.809756098;False;gini;34;sqrt;64;0.018563598;0.13824627;604;1;0
0.712195122;True;gini;38;sqrt;488;0.299254455;0.004628766;766;1;0
0.814634146;False;entropy;77;log2;148;0.095970802;0.000174995;808;1;0
0.751219512;True;entropy;36;;115;0.000169915;0.385188384;131;1;0
0.868292683;False;entropy;38;log2;681;0.015944469;0.035934414;514;1;0
0.819512195;True;log_loss;18;log2;143;0.191886545;0.043262069;838;1;0
0.834146341;False;gini;86;log2;135;0.001738051;0.204137659;48;1;0
0.8;True;gini;14;log2;131;0.094706109;0.062431931;624;1;1
0.834146341;True;entropy;36;log2;594;0.036566385;0.000949598;158;1;1
0.819512195;True;gini;18;;407;0.02827099;0.113044243;281;1;1
0.76097561;True;log_loss;72;;770;0.120976104;0.000856294;469;1;1
1;False;entropy;99;sqrt;187;0.00188803;0.000782239;790;1;1
0.965853659;False;log_loss;57;;686;0.000124549;0.017408179;752;1;1
0.83902439;False;entropy;30;sqrt;749;0.067031966;0.017135969;733;1;1
0.985365854;False;gini;13;sqrt;366;0.004555682;0.00023595;47;1;1
0.824390244;True;log_loss;28;sqrt;708;0.053118227;0.004439475;213;1;1
0.892682927;False;gini;53;;661;0.007480161;0.011513213;734;1;1
0.985365854;False;log_loss;50;log2;250;0.005728161;0.004155502;945;1;1
0.975609756;True;log_loss;22;sqrt;907;0.005502726;0.000163189;920;1;1
0.985365854;True;gini;92;;379;0.000972911;0.004479719;190;1;1
0.8;False;gini;22;sqrt;544;0.216357307;0.0479362;64;1;1
0.868292683;True;gini;89;;961;0.013660905;0.016363582;85;1;1
0.858536585;False;entropy;4;log2;621;0.000200796;0.012659729;282;1;1
0.980487805;True;gini;37;log2;977;0.003186541;0.00040028;640;1;1
0.8;False;entropy;8;sqrt;233;0.210381961;0.000319794;757;1;1
0.765853659;True;log_loss;76;;215;0.300089937;0.274764604;854;1;1
0.76097561;True;gini;73;sqrt;773;0.25671576;0.400649292;263;1;1
0.843902439;True;gini;95;sqrt;7;0.000501313;0.014015436;616;1;1
0.790243902;False;log_loss;61;log2;369;0.257935131;0.204364145;313;1;1
0.941463415;False;log_loss;91;;96;0.003783208;0.014269325;44;1;1
1;True;gini;56;;883;0.000504088;0.000619337;693;1;1
0.843902439;False;entropy;37;log2;542;0.064535952;0.053060449;994;1;1
0.965853659;False;gini;7;sqrt;276;0.000513183;0.000116045;459;1;1
0.897560976;True;log_loss;76;log2;433;0.012868174;0.032336714;714;1;1
0.975609756;False;entropy;23;log2;104;0.009074722;0.008605882;256;1;1
0.502439024;True;log_loss;52;log2;543;0.000246816;0.712602995;43;1;1
0.868292683;False;entropy;36;log2;454;0.005970214;0.180223626;687;1;1
0.765853659;True;gini;78;sqrt;547;0.314041221;0.199222073;141;1;1
0.765853659;False;log_loss;12;;308;0.004536484;0.519528594;538;1;1
0.8;True;entropy;2;sqrt;686;0.006144834;0.001243531;529;1;1
1;True;log_loss;11;log2;900;0.000371591;0.00083289;754;1;1
0.746341463;True;log_loss;81;;594;0.205490987;0.000157571;438;1;1
0.985365854;True;entropy;67;log2;147;0.002421193;0.009380712;817;1;1
0.795121951;False;entropy;2;log2;647;0.053497226;0.186836291;83;1;1
1;True;log_loss;66;log2;246;0.001187998;0.000358824;545;1;1
0.965853659;False;gini;24;log2;555;0.00783033;0.022771953;925;1;1
0.897560976;False;gini;84;log2;818;0.003840724;0.046303113;14;1;1
0.897560976;False;log_loss;50;sqrt;690;0.000286819;0.092193901;408;1;1
0.985365854;False;gini;86;log2;576;0.000278017;0.001391927;27;1;1
0.765853659;False;entropy;56;;499;0.041816984;0.682716422;565;1;1
0.814634146;False;log_loss;74;log2;191;0.132749639;0.000660605;972;1;1
0.824390244;False;gini;51;;680;0.03220603;0.020705559;764;1;1
0.985365854;False;log_loss;46;log2;522;0.000143097;0.029429914;882;1;1
0.834146341;True;log_loss;90;;9;0.040082758;0.002950402;736;1;1
0.814634146;True;log_loss;64;;708;0.001305326;0.193369466;157;1;1
0.829268293;True;log_loss;48;sqrt;368;0.035757106;0.043018206;856;1;1
1;True;entropy;51;sqrt;243;0.000258605;0.006984977;642;1;1
1;True;log_loss;21;sqrt;500;0.000280847;0.000142794;786;1;1
0.790243902;False;entropy;2;sqrt;42;0.002891178;0.066438544;620;1;1
1;True;gini;34;sqrt;975;0.00032335;0.005286073;890;1;1
0.795121951;False;log_loss;99;;673;0.168519258;0.000299687;198;1;1
0.824390244;False;gini;52;;590;0.027853695;0.000195866;196;1;1
0.941463415;True;gini;53;log2;41;0.005617813;0.002070183;654;1;1
1;True;gini;58;;862;0.001081595;0.00134093;531;1;1
0.829268293;True;gini;85;;729;0.001586839;0.197973812;577;1;1
0.975609756;True;entropy;24;;708;0.000382982;0.01369893;572;1;1
0.809756098;False;gini;7;log2;177;0.026198412;0.678721336;46;1;1
0.887804878;False;entropy;99;sqrt;801;0.000217196;0.121982063;226;1;1
0.765853659;True;log_loss;26;log2;859;0.161634898;0.455395901;273;1;1
0.785365854;True;log_loss;27;log2;312;0.000395304;0.427901791;646;1;1
0.83902439;False;gini;71;log2;499;0.000191869;0.310545306;875;1;1
0.87804878;True;gini;10;log2;79;0.017424791;0.000580103;272;1;1
0.775609756;True;entropy;13;sqrt;22;0.004204745;0.443853654;68;1;1
0.907317073;False;entropy;10;;57;0.005811566;0.042704016;754;1;1
0.956097561;True;log_loss;19;;506;0.003284999;0.012888034;93;1;1
0.819512195;False;entropy;3;log2;621;0.005049682;0.002370463;315;1;1
0.941463415;False;log_loss;44;log2;384;0.013133367;0.016628033;298;1;1
0.809756098;False;gini;44;log2;697;0.139532132;0.135915512;932;1;1
0.868292683;True;log_loss;94;log2;383;0.024778538;0.002912191;915;1;1
1;False;log_loss;83;log2;174;0.001956912;0.000456175;231;1;1
0.975609756;False;gini;75;;150;0.000151938;0.007795822;664;1;1
1;False;log_loss;21;log2;329;0.00041815;0.005631917;226;1;1
0.765853659;False;entropy;43;;166;0.296246484;0.000169559;574;1;1
0.848780488;False;entropy;39;sqrt;413;0.000425568;0.247850892;427;1;1
0.985365854;False;log_loss;86;sqrt;236;0.001227894;0.019618517;112;1;1
0.834146341;False;entropy;36;sqrt;957;0.161841901;0.131870521;13;1;1
0.756097561;True;log_loss;48;log2;936;0.206253537;0.018931208;530;1;1
0.985365854;True;gini;17;sqrt;750;0.000103127;0.010239124;492;1;1
0.502439024;True;gini;78;sqrt;68;0.458385397;0.664325628;277;1;1
0.614634146;True;gini;35;log2;188;0.318725601;0.550533499;444;1;1
1;False;gini;19;;158;0.000185357;0.001318809;227;1;1
0.985365854;True;entropy;87;;751;0.002061852;0.000218729;413;1;1
1;True;gini;29;sqrt;576;0.000544357;0.005258601;237;1;1
0.897560976;True;gini;29;;385;0.003552462;0.046931539;473;1;1
0.985365854;False;log_loss;68;log2;746;0.001964478;0.029952827;88;1;1
