value;params_activation;params_alpha;params_hidden_layer_sizes;params_learning_rate;params_max_iter;params_solver;scaled;pca
0.701298701;relu;0.000490081;23;invscaling;503;lbfgs;1;0
0.753246753;identity;0.001282543;53;constant;279;lbfgs;1;0
0.707792208;relu;0.001262464;76;constant;886;lbfgs;1;0
0.753246753;identity;0.000435983;77;invscaling;909;lbfgs;1;0
0.675324675;tanh;0.004322168;57;invscaling;324;sgd;1;0
0.753246753;relu;0.054724246;88;constant;584;adam;1;0
0.75974026;relu;0.002345695;85;adaptive;512;adam;1;0
0.649350649;relu;0.044890637;84;invscaling;880;lbfgs;1;0
0.753246753;identity;0.000241849;33;invscaling;507;lbfgs;1;0
0.753246753;tanh;0.01523561;53;adaptive;815;sgd;1;0
0.707792208;logistic;2.00E-05;16;constant;325;lbfgs;1;0
0.75974026;tanh;5.31E-05;99;constant;584;sgd;1;0
0.675324675;tanh;0.09302574;89;invscaling;143;lbfgs;1;0
0.720779221;tanh;0.009630322;3;invscaling;256;adam;1;0
0.727272727;logistic;0.001026979;30;invscaling;908;adam;1;0
0.766233766;logistic;0.00129241;66;adaptive;701;adam;1;0
0.733766234;logistic;0.000132594;21;constant;985;adam;1;0
0.753246753;identity;5.64E-05;38;adaptive;864;adam;1;0
0.753246753;tanh;0.000686826;2;constant;775;adam;1;0
0.766233766;identity;0.001189962;28;adaptive;103;sgd;1;0
0.467532468;identity;0.000176859;71;invscaling;904;sgd;1;0
0.694805195;logistic;3.55E-05;22;invscaling;317;lbfgs;1;0
0.766233766;identity;0.000803471;75;constant;122;adam;1;0
0.727272727;relu;0.000236567;2;invscaling;405;adam;1;0
0.753246753;tanh;1.44E-05;47;adaptive;199;sgd;1;0
0.668831169;logistic;4.88E-05;76;constant;671;lbfgs;1;0
0.746753247;relu;0.002136763;54;invscaling;239;adam;1;0
0.746753247;identity;0.019536694;65;constant;805;sgd;1;0
0.772727273;logistic;0.000104156;68;invscaling;422;adam;1;0
0.753246753;identity;0.032489339;47;adaptive;640;lbfgs;1;0
0.746753247;tanh;0.032505779;77;adaptive;256;adam;1;0
0.642857143;tanh;0.03324655;85;adaptive;633;lbfgs;1;0
0.772727273;identity;0.000682917;15;constant;300;sgd;1;0
0.74025974;logistic;0.010257137;100;invscaling;735;adam;1;0
0.649350649;relu;0.000210275;71;invscaling;922;lbfgs;1;0
0.512987013;tanh;7.70E-05;70;invscaling;521;sgd;1;0
0.662337662;relu;1.67E-05;74;adaptive;275;lbfgs;1;0
0.577922078;identity;0.001327742;42;invscaling;658;sgd;1;0
0.753246753;relu;1.97E-05;60;constant;701;sgd;1;0
0.662337662;tanh;0.004922852;54;constant;910;lbfgs;1;0
0.766233766;tanh;0.000107353;28;constant;107;adam;1;0
0.772727273;identity;2.10E-05;84;adaptive;352;adam;1;0
0.694805195;logistic;0.038497462;66;constant;302;lbfgs;1;0
0.357142857;logistic;0.00466516;24;invscaling;674;sgd;1;0
0.75974026;tanh;0.000707732;72;adaptive;361;sgd;1;0
0.662337662;logistic;0.072150634;65;constant;489;lbfgs;1;0
0.662337662;tanh;0.012316246;98;invscaling;306;lbfgs;1;0
0.74025974;identity;2.18E-05;81;constant;618;adam;1;0
0.662337662;relu;8.15E-05;81;adaptive;796;lbfgs;1;0
0.772727273;tanh;0.003617566;65;constant;936;adam;1;0
0.720779221;relu;0.000411751;65;invscaling;208;lbfgs;1;0
0.636363636;tanh;0.009892732;92;invscaling;407;lbfgs;1;0
0.688311688;relu;0.009028743;13;constant;856;lbfgs;1;0
0.662337662;tanh;0.000172677;88;invscaling;832;sgd;1;0
0.642857143;logistic;0.025201149;3;adaptive;327;sgd;1;0
0.74025974;relu;0.000553267;74;invscaling;932;adam;1;0
0.746753247;tanh;0.038928364;84;invscaling;580;adam;1;0
0.688311688;relu;0.000318341;1;invscaling;206;adam;1;0
0.616883117;tanh;0.002072018;19;adaptive;853;lbfgs;1;0
0.753246753;identity;1.28E-05;98;invscaling;693;lbfgs;1;0
0.766233766;tanh;0.020695462;86;adaptive;747;adam;1;0
0.75974026;relu;0.011666427;4;invscaling;128;lbfgs;1;0
0.74025974;relu;0.003540297;10;invscaling;684;lbfgs;1;0
0.753246753;identity;2.28E-05;55;adaptive;482;lbfgs;1;0
0.675324675;relu;0.001709603;37;adaptive;898;lbfgs;1;0
0.357142857;logistic;0.000267474;53;invscaling;423;sgd;1;0
0.766233766;tanh;0.015029663;34;adaptive;632;sgd;1;0
0.75974026;identity;1.50E-05;64;constant;705;adam;1;0
0.688311688;relu;0.003972935;97;adaptive;489;lbfgs;1;0
0.75974026;tanh;5.41E-05;72;adaptive;923;sgd;1;0
0.642857143;logistic;0.000177952;92;invscaling;305;sgd;1;0
0.733766234;identity;6.17E-05;87;constant;414;sgd;1;0
0.681818182;tanh;0.000293413;89;invscaling;481;lbfgs;1;0
0.766233766;identity;0.000290511;94;constant;267;sgd;1;0
0.733766234;tanh;0.046003691;98;invscaling;446;adam;1;0
0.714285714;tanh;0.000219247;12;constant;294;lbfgs;1;0
0.357142857;logistic;0.006101457;25;invscaling;967;sgd;1;0
0.487012987;identity;0.001130032;25;invscaling;637;sgd;1;0
0.766233766;tanh;0.000431577;18;adaptive;981;adam;1;0
0.753246753;tanh;0.00140497;24;adaptive;614;adam;1;0
0.75974026;relu;0.008523698;94;adaptive;725;sgd;1;0
0.746753247;logistic;0.003139669;83;adaptive;682;adam;1;0
0.753246753;identity;0.017749099;38;invscaling;522;lbfgs;1;0
0.655844156;tanh;0.002132754;29;adaptive;246;lbfgs;1;0
0.688311688;relu;0.058889007;62;invscaling;995;lbfgs;1;0
0.681818182;tanh;4.56E-05;47;adaptive;738;lbfgs;1;0
0.74025974;logistic;2.21E-05;85;adaptive;964;adam;1;0
0.746753247;identity;1.88E-05;62;constant;248;adam;1;0
0.766233766;tanh;0.000267995;93;invscaling;392;adam;1;0
0.772727273;identity;1.94E-05;36;invscaling;783;adam;1;0
0.75974026;identity;0.004835062;21;adaptive;846;adam;1;0
0.75974026;tanh;8.07E-05;66;invscaling;929;adam;1;0
0.714285714;logistic;0.000212343;7;adaptive;708;lbfgs;1;0
0.766233766;relu;0.001015586;18;constant;446;adam;1;0
0.753246753;identity;0.000685034;30;invscaling;506;adam;1;0
0.753246753;relu;6.99E-05;45;constant;477;sgd;1;0
0.753246753;identity;0.090131269;2;constant;846;lbfgs;1;0
0.727272727;logistic;0.000180991;77;invscaling;399;adam;1;0
0.642857143;logistic;0.017597963;30;constant;234;sgd;1;0
0.75974026;tanh;0.002196175;91;invscaling;306;adam;1;0
0.668831169;relu;0.00200444;55;adaptive;549;lbfgs;1;0
0.714285714;relu;0.002327025;13;constant;263;lbfgs;1;0
0.376623377;tanh;0.012829814;27;invscaling;525;sgd;1;0
0.753246753;tanh;0.037632438;74;constant;798;sgd;1;0
0.75974026;tanh;0.004776156;48;constant;548;sgd;1;0
0.61038961;tanh;0.014594994;48;invscaling;661;lbfgs;1;0
0.772727273;identity;2.23E-05;79;adaptive;103;adam;1;0
0.733766234;logistic;2.40E-05;19;constant;437;adam;1;0
0.74025974;identity;0.005563239;73;constant;168;sgd;1;0
0.720779221;logistic;0.004866778;41;invscaling;575;adam;1;0
0.662337662;logistic;0.003453398;34;constant;503;lbfgs;1;0
0.636363636;tanh;0.024493424;35;constant;139;lbfgs;1;0
0.753246753;identity;0.005422761;34;invscaling;826;lbfgs;1;0
0.655844156;tanh;0.00755009;96;invscaling;695;sgd;1;0
0.357142857;tanh;0.001227089;20;invscaling;215;sgd;1;0
0.75974026;relu;0.069806125;67;constant;715;adam;1;0
0.766233766;logistic;0.030162261;38;adaptive;455;adam;1;0
0.733766234;identity;0.014419553;95;adaptive;328;sgd;1;0
0.727272727;relu;0.000665612;15;constant;894;adam;1;0
0.422077922;relu;0.008648725;3;invscaling;728;sgd;1;0
0.681818182;tanh;9.22E-05;59;invscaling;152;lbfgs;1;0
0.363636364;tanh;3.05E-05;32;invscaling;325;sgd;1;0
0.779220779;identity;1.15E-05;99;constant;660;adam;1;0
0.623376623;tanh;1.00E-05;79;adaptive;409;lbfgs;1;0
0.558441558;tanh;0.001408608;49;invscaling;338;sgd;1;0
0.753246753;logistic;0.001820207;30;adaptive;758;sgd;1;0
0.74025974;relu;0.000618366;49;invscaling;412;adam;1;0
0.655844156;identity;0.000196832;6;invscaling;832;sgd;1;0
0.753246753;tanh;0.006550106;74;adaptive;362;sgd;1;0
0.753246753;relu;0.002365297;85;adaptive;627;sgd;1;0
0.688311688;tanh;0.080665652;26;invscaling;267;lbfgs;1;0
0.701298701;tanh;0.019177745;55;adaptive;725;lbfgs;1;0
0.766233766;tanh;0.000170594;61;constant;450;sgd;1;0
0.720779221;relu;0.001724084;100;adaptive;715;adam;1;0
0.772727273;identity;0.000154909;15;adaptive;962;sgd;1;0
0.642857143;logistic;3.65E-05;4;constant;447;sgd;1;0
0.694805195;identity;1.24E-05;44;invscaling;362;sgd;1;0
0.766233766;tanh;0.014236709;28;adaptive;468;sgd;1;0
0.636363636;relu;0.029729531;44;constant;115;lbfgs;1;0
0.74025974;tanh;0.000973963;52;constant;409;adam;1;0
0.779220779;logistic;0.018327539;41;adaptive;456;sgd;1;0
0.772727273;logistic;0.000881454;91;adaptive;682;sgd;1;0
0.681818182;tanh;0.000135552;37;constant;338;lbfgs;1;0
0.766233766;logistic;0.051136023;95;adaptive;647;adam;1;0
0.753246753;identity;0.002394745;44;adaptive;294;lbfgs;1;0
0.616883117;tanh;9.22E-05;22;constant;771;lbfgs;1;0
0.668831169;logistic;0.00017563;48;invscaling;871;lbfgs;1;0
0.766233766;tanh;1.34E-05;74;invscaling;208;adam;1;0
0.636363636;tanh;0.000294576;70;adaptive;286;lbfgs;1;0
0.733766234;identity;0.001209154;2;invscaling;871;adam;1;0
0.688311688;logistic;0.000261579;83;constant;510;lbfgs;1;0
0.753246753;identity;0.001094854;80;invscaling;622;lbfgs;1;0
0.753246753;logistic;3.64E-05;96;constant;732;adam;1;0
0.733766234;tanh;0.051744293;3;adaptive;990;adam;1;0
0.668831169;relu;0.001881939;24;constant;267;lbfgs;1;0
0.772727273;identity;0.000106192;50;constant;929;sgd;1;0
0.727272727;relu;0.036387751;46;constant;739;adam;1;0
0.753246753;tanh;0.044305972;37;adaptive;321;adam;1;0
0.753246753;identity;0.000174867;41;invscaling;307;lbfgs;1;0
0.746753247;relu;0.000595611;79;constant;866;sgd;1;0
0.74025974;logistic;0.00107271;3;constant;903;adam;1;0
0.746753247;tanh;0.00097249;88;adaptive;712;adam;1;0
0.753246753;identity;1.97E-05;17;constant;177;lbfgs;1;0
0.74025974;identity;8.22E-05;2;constant;325;adam;1;0
0.636363636;tanh;0.000113932;86;constant;380;lbfgs;1;0
0.662337662;logistic;6.03E-05;42;adaptive;675;lbfgs;1;0
0.753246753;identity;0.075995503;72;constant;479;lbfgs;1;0
0.655844156;logistic;1.53E-05;11;adaptive;252;lbfgs;1;0
0.753246753;tanh;5.46E-05;85;constant;688;adam;1;0
0.779220779;logistic;4.93E-05;61;adaptive;272;adam;1;0
0.75974026;tanh;0.003613963;57;constant;904;sgd;1;0
0.753246753;tanh;0.000101358;15;adaptive;467;sgd;1;0
0.753246753;identity;0.037054358;76;adaptive;361;lbfgs;1;0
0.681818182;logistic;2.28E-05;47;adaptive;227;lbfgs;1;0
0.727272727;relu;0.00244684;2;constant;758;adam;1;0
0.746753247;tanh;0.000829253;45;invscaling;549;adam;1;0
0.694805195;tanh;0.009711093;49;adaptive;268;lbfgs;1;0
0.642857143;logistic;0.001159313;9;adaptive;147;sgd;1;0
0.753246753;identity;0.00049274;46;constant;833;sgd;1;0
0.636363636;logistic;0.075944363;39;invscaling;887;lbfgs;1;0
0.688311688;relu;0.021725189;88;constant;803;lbfgs;1;0
0.675324675;logistic;1.31E-05;62;constant;244;sgd;1;0
0.746753247;logistic;0.038232539;42;invscaling;635;adam;1;0
0.694805195;relu;0.010034654;25;adaptive;904;lbfgs;1;0
0.766233766;logistic;9.24E-05;25;constant;852;adam;1;0
0.636363636;tanh;0.000228703;25;constant;779;lbfgs;1;0
0.746753247;identity;0.005689706;19;adaptive;910;adam;1;0
0.655844156;tanh;0.0001468;97;constant;320;lbfgs;1;0
0.75974026;relu;0.00058719;94;adaptive;865;sgd;1;0
0.74025974;identity;0.007721526;3;adaptive;862;sgd;1;0
0.655844156;logistic;1.49E-05;27;invscaling;536;lbfgs;1;0
0.616883117;identity;0.000104125;24;invscaling;802;sgd;1;0
0.753246753;identity;0.002703942;52;adaptive;376;lbfgs;1;0
0.772727273;logistic;3.52E-05;91;constant;688;sgd;1;0
0.753246753;tanh;0.00233719;16;constant;690;adam;1;0
0.779220779;logistic;0.069896056;99;adaptive;183;adam;1;0
0.74025974;logistic;0.000162477;80;constant;636;adam;1;0
0.746753247;identity;3.65E-05;82;constant;825;sgd;1;0
0.642857143;logistic;1.48E-05;84;adaptive;110;sgd;1;0
0.668831169;relu;0.002231482;13;invscaling;830;lbfgs;1;0
0.746753247;tanh;0.003337486;2;constant;258;lbfgs;1;0
0.733766234;relu;6.60E-05;31;adaptive;919;adam;1;0
0.694805195;logistic;0.001445478;70;constant;888;lbfgs;1;0
0.74025974;tanh;0.016939687;15;invscaling;762;adam;1;0
0.75974026;tanh;0.001964512;48;adaptive;713;sgd;1;0
0.642857143;logistic;0.000126338;72;adaptive;199;sgd;1;0
0.772727273;logistic;0.004555116;60;adaptive;432;adam;1;0
0.785714286;relu;0.000130252;8;adaptive;725;sgd;1;0
0.75974026;relu;0.000218434;49;constant;979;sgd;1;0
0.324675325;identity;0.017186377;16;invscaling;586;sgd;1;0
0.733766234;tanh;0.025748978;96;invscaling;684;adam;1;0
0.746753247;relu;0.005477717;79;adaptive;541;sgd;1;0
0.766233766;tanh;0.000365423;72;constant;395;adam;1;0
0.681818182;identity;0.000498313;85;invscaling;887;sgd;1;0
0.642857143;logistic;8.98E-05;68;invscaling;861;lbfgs;1;0
0.75974026;logistic;1.54E-05;26;constant;247;adam;1;0
0.675324675;tanh;0.00519468;71;invscaling;680;lbfgs;1;0
0.766233766;relu;2.81E-05;85;constant;634;adam;1;0
0.733766234;logistic;3.30E-05;32;constant;950;adam;1;0
0.75974026;tanh;0.049761958;20;adaptive;398;adam;1;0
0.772727273;tanh;7.05E-05;37;constant;994;sgd;1;0
0.746753247;tanh;0.003787428;92;adaptive;997;adam;1;0
0.701298701;identity;0.006058458;1;constant;204;adam;1;0
0.642857143;logistic;0.010601549;32;invscaling;535;sgd;1;0
0.746753247;identity;0.034446943;22;constant;662;adam;1;0
0.746753247;tanh;4.56E-05;60;invscaling;412;adam;1;0
0.772727273;relu;0.007291914;39;adaptive;628;sgd;1;0
0.753246753;relu;0.003774709;55;constant;578;adam;1;0
0.649350649;logistic;0.006178765;44;constant;278;lbfgs;1;0
0.733766234;identity;4.11E-05;21;adaptive;690;sgd;1;0
0.681818182;logistic;0.001551614;70;invscaling;633;lbfgs;1;0
0.746753247;logistic;0.003041108;14;constant;727;adam;1;0
0.766233766;tanh;0.000252089;70;invscaling;822;adam;1;0
0.746753247;identity;2.02E-05;74;invscaling;594;adam;1;0
0.62987013;tanh;1.12E-05;18;adaptive;210;lbfgs;1;0
0.75974026;relu;0.006826601;77;constant;141;adam;1;0
0.746753247;tanh;1.58E-05;21;invscaling;125;adam;1;0
0.746753247;relu;0.028488435;11;constant;571;adam;1;0
0.753246753;logistic;0.008034933;96;invscaling;580;adam;1;0
0.662337662;tanh;0.00695097;44;invscaling;782;lbfgs;1;0
0.753246753;relu;0.002396294;36;invscaling;740;adam;1;1
0.766233766;relu;4.63E-05;80;constant;877;sgd;1;1
0.753246753;relu;0.002293072;40;invscaling;212;adam;1;1
0.746753247;identity;0.05759462;52;constant;551;sgd;1;1
0.448051948;tanh;0.010145522;86;invscaling;447;sgd;1;1
0.75974026;logistic;0.011351067;70;invscaling;173;adam;1;1
0.623376623;identity;0.000482486;58;invscaling;467;sgd;1;1
0.701298701;tanh;0.013719756;95;adaptive;938;lbfgs;1;1
0.746753247;tanh;0.003344285;90;adaptive;564;sgd;1;1
0.779220779;logistic;0.000435334;53;constant;200;adam;1;1
0.772727273;tanh;0.033539578;58;constant;704;sgd;1;1
0.772727273;logistic;1.64E-05;29;adaptive;492;adam;1;1
0.707792208;relu;5.36E-05;13;adaptive;954;lbfgs;1;1
0.75974026;logistic;0.000269578;61;constant;858;sgd;1;1
0.746753247;tanh;0.001098228;77;adaptive;358;adam;1;1
0.701298701;relu;1.87E-05;12;invscaling;303;lbfgs;1;1
0.75974026;identity;0.002592503;11;adaptive;643;adam;1;1
0.75974026;identity;0.041221394;55;invscaling;142;adam;1;1
0.753246753;logistic;0.001608553;94;adaptive;677;sgd;1;1
0.753246753;identity;0.001509845;66;adaptive;710;lbfgs;1;1
0.642857143;logistic;3.74E-05;5;adaptive;239;sgd;1;1
0.662337662;relu;0.066340656;32;invscaling;552;lbfgs;1;1
0.746753247;identity;0.001000348;74;adaptive;450;adam;1;1
0.714285714;tanh;0.023987161;47;adaptive;497;lbfgs;1;1
0.675324675;relu;0.009492138;35;invscaling;968;lbfgs;1;1
0.75974026;relu;3.90E-05;8;adaptive;381;adam;1;1
0.62987013;tanh;1.17E-05;35;adaptive;696;lbfgs;1;1
0.766233766;tanh;0.032883124;62;constant;426;adam;1;1
0.733766234;relu;0.004306013;83;constant;904;sgd;1;1
0.688311688;relu;7.75E-05;27;constant;653;lbfgs;1;1
0.746753247;relu;0.025435046;59;invscaling;234;adam;1;1
0.753246753;relu;2.87E-05;61;adaptive;451;adam;1;1
0.746753247;identity;4.23E-05;85;constant;592;adam;1;1
0.75974026;relu;8.99E-05;86;invscaling;427;adam;1;1
0.668831169;logistic;0.005715857;20;invscaling;532;lbfgs;1;1
0.649350649;logistic;8.44E-05;37;invscaling;598;lbfgs;1;1
0.74025974;tanh;0.043982946;28;constant;708;adam;1;1
0.74025974;identity;0.021712627;3;invscaling;516;adam;1;1
0.746753247;identity;0.006179462;31;adaptive;985;sgd;1;1
0.74025974;identity;0.000362272;36;constant;499;adam;1;1
0.753246753;tanh;0.005826704;68;constant;171;sgd;1;1
0.753246753;logistic;0.000556892;8;invscaling;832;adam;1;1
0.753246753;tanh;0.00018939;48;invscaling;871;adam;1;1
0.766233766;tanh;0.00179001;17;constant;956;adam;1;1
0.753246753;identity;0.001293981;24;invscaling;369;adam;1;1
0.668831169;logistic;0.027629478;80;constant;273;lbfgs;1;1
0.733766234;identity;0.014916229;82;adaptive;204;adam;1;1
0.75974026;identity;0.096693934;40;constant;176;sgd;1;1
0.772727273;logistic;5.92E-05;69;adaptive;757;sgd;1;1
0.746753247;identity;3.07E-05;71;constant;913;sgd;1;1
0.532467532;identity;0.095285699;38;invscaling;281;sgd;1;1
0.668831169;tanh;0.000176244;72;invscaling;841;lbfgs;1;1
0.714285714;relu;0.00246627;92;adaptive;304;adam;1;1
0.74025974;tanh;3.79E-05;39;invscaling;342;adam;1;1
0.753246753;identity;0.056733024;73;invscaling;462;lbfgs;1;1
0.714285714;tanh;0.007018079;92;constant;415;lbfgs;1;1
0.785714286;relu;2.47E-05;41;constant;246;sgd;1;1
0.512987013;logistic;0.000142866;17;invscaling;222;sgd;1;1
0.766233766;identity;0.006026069;73;constant;749;sgd;1;1
0.766233766;tanh;0.074379823;9;adaptive;803;sgd;1;1
0.753246753;identity;0.064007077;58;invscaling;462;lbfgs;1;1
0.668831169;relu;3.72E-05;59;invscaling;656;lbfgs;1;1
0.753246753;identity;7.06E-05;32;constant;691;lbfgs;1;1
0.396103896;relu;0.050271911;95;invscaling;668;sgd;1;1
0.753246753;relu;2.42E-05;99;adaptive;959;adam;1;1
0.688311688;relu;0.01777464;72;invscaling;353;lbfgs;1;1
0.642857143;logistic;0.000409531;94;invscaling;897;sgd;1;1
0.642857143;logistic;0.002517894;78;adaptive;193;sgd;1;1
0.772727273;relu;0.000417227;64;constant;868;sgd;1;1
0.74025974;logistic;0.032641393;40;invscaling;959;adam;1;1
0.74025974;logistic;2.55E-05;95;adaptive;175;adam;1;1
0.344155844;logistic;0.000915578;78;invscaling;245;sgd;1;1
0.733766234;identity;0.000183428;68;adaptive;422;adam;1;1
0.753246753;identity;0.054548159;46;adaptive;635;lbfgs;1;1
0.688311688;logistic;3.24E-05;11;adaptive;957;lbfgs;1;1
0.75974026;identity;0.007749721;56;constant;912;sgd;1;1
0.746753247;tanh;0.000700895;92;constant;207;sgd;1;1
0.655844156;logistic;0.000236733;96;adaptive;925;lbfgs;1;1
0.75974026;relu;3.52E-05;99;constant;707;adam;1;1
0.733766234;identity;1.43E-05;56;adaptive;685;adam;1;1
0.779220779;logistic;0.058134771;44;adaptive;297;adam;1;1
0.655844156;logistic;0.01078493;43;constant;198;lbfgs;1;1
0.720779221;relu;0.052495329;34;adaptive;360;adam;1;1
0.746753247;identity;0.000415286;81;invscaling;298;adam;1;1
0.487012987;identity;0.000769338;67;invscaling;414;sgd;1;1
0.766233766;relu;0.000197275;2;constant;923;lbfgs;1;1
0.753246753;identity;0.001781888;20;adaptive;774;lbfgs;1;1
0.772727273;identity;0.012398386;79;adaptive;937;adam;1;1
0.74025974;tanh;0.00735667;32;adaptive;815;sgd;1;1
0.766233766;relu;0.003881702;85;constant;855;adam;1;1
0.772727273;relu;0.007630945;30;constant;263;adam;1;1
0.415584416;tanh;0.023162918;11;invscaling;874;sgd;1;1
0.746753247;tanh;0.015110968;70;adaptive;781;sgd;1;1
0.766233766;relu;0.076198637;22;constant;405;adam;1;1
0.590909091;tanh;0.000339433;90;invscaling;865;sgd;1;1
0.74025974;logistic;3.19E-05;16;adaptive;548;adam;1;1
0.720779221;relu;0.094901239;50;invscaling;404;lbfgs;1;1
0.733766234;logistic;4.67E-05;49;invscaling;639;adam;1;1
0.642857143;logistic;0.000889458;93;invscaling;573;sgd;1;1
0.746753247;logistic;0.020006808;2;adaptive;705;adam;1;1
0.649350649;tanh;0.000608013;48;invscaling;748;lbfgs;1;1
0.746753247;identity;0.00012444;92;constant;814;sgd;1;1
0.74025974;logistic;0.000186687;31;invscaling;582;adam;1;1
0.753246753;identity;1.89E-05;55;invscaling;741;lbfgs;1;1
0.454545455;tanh;0.025358793;13;invscaling;460;sgd;1;1
0.74025974;relu;0.000710142;96;invscaling;647;adam;1;1
0.779220779;logistic;0.000180004;98;constant;815;sgd;1;1
0.74025974;logistic;0.000206574;56;invscaling;925;adam;1;1
0.694805195;relu;0.002748221;64;constant;974;lbfgs;1;1
0.766233766;tanh;0.007097849;56;adaptive;274;adam;1;1
0.746753247;logistic;0.05246304;47;adaptive;141;adam;1;1
0.753246753;tanh;0.00027047;46;constant;950;adam;1;1
0.75974026;logistic;0.020937906;3;adaptive;760;adam;1;1
0.662337662;tanh;0.000243719;34;invscaling;765;lbfgs;1;1
0.623376623;tanh;0.001115127;17;adaptive;706;lbfgs;1;1
0.642857143;logistic;0.000586729;27;constant;231;sgd;1;1
0.746753247;relu;0.000260941;16;invscaling;671;adam;1;1
0.753246753;identity;0.001313101;73;constant;941;lbfgs;1;1
0.766233766;logistic;0.000247209;59;constant;622;sgd;1;1
0.357142857;tanh;3.16E-05;100;invscaling;416;sgd;1;1
0.597402597;logistic;0.03734762;15;invscaling;406;sgd;1;1
0.675324675;relu;0.00022922;36;constant;382;lbfgs;1;1
0.766233766;logistic;0.0175249;34;adaptive;637;sgd;1;1
0.668831169;logistic;0.000994693;68;constant;930;lbfgs;1;1
0.74025974;relu;0.001768929;67;constant;543;adam;1;1
0.727272727;logistic;1.84E-05;2;invscaling;363;lbfgs;1;1
0.753246753;identity;0.004902053;42;constant;265;sgd;1;1
0.766233766;tanh;6.26E-05;40;invscaling;943;adam;1;1
0.675324675;tanh;0.000218625;75;adaptive;963;lbfgs;1;1
0.694805195;relu;0.000672856;55;adaptive;191;lbfgs;1;1
0.714285714;relu;0.007470715;5;constant;957;adam;1;1
0.746753247;logistic;0.011728208;83;adaptive;586;sgd;1;1
0.681818182;relu;0.070518963;85;constant;678;lbfgs;1;1
0.753246753;identity;0.027610421;42;adaptive;764;lbfgs;1;1
0.727272727;logistic;0.000282135;85;adaptive;283;sgd;1;1
0.75974026;identity;0.01097485;17;adaptive;714;adam;1;1
0.766233766;relu;5.60E-05;58;constant;809;adam;1;1
0.766233766;tanh;0.000148236;89;adaptive;237;sgd;1;1
0.655844156;relu;0.004910668;98;adaptive;443;lbfgs;1;1
0.733766234;logistic;0.005061394;68;adaptive;417;sgd;1;1
0.746753247;logistic;0.000252509;79;constant;448;sgd;1;1
0.746753247;logistic;0.024749475;85;invscaling;205;adam;1;1
0.766233766;logistic;0.005543271;8;invscaling;151;adam;1;1
0.733766234;relu;0.000295924;20;invscaling;706;adam;1;1
0.720779221;relu;1.45E-05;92;invscaling;674;adam;1;1
0.74025974;tanh;0.000869837;25;invscaling;200;lbfgs;1;1
0.733766234;logistic;0.001706051;49;adaptive;189;adam;1;1
0.798701299;logistic;9.77E-05;73;constant;906;sgd;1;1
0.694805195;tanh;0.005192431;71;constant;744;lbfgs;1;1
0.532467532;identity;0.009873198;38;invscaling;302;sgd;1;1
0.74025974;identity;7.00E-05;36;adaptive;628;adam;1;1
0.753246753;relu;1.96E-05;9;adaptive;649;sgd;1;1
0.727272727;tanh;0.000324061;3;invscaling;701;lbfgs;1;1
0.681818182;tanh;0.093332598;45;invscaling;408;lbfgs;1;1
0.75974026;logistic;0.037209695;56;adaptive;530;sgd;1;1
0.707792208;relu;0.000947675;18;adaptive;272;lbfgs;1;1
0.655844156;relu;0.00116802;23;constant;717;lbfgs;1;1
0.75974026;logistic;0.000317093;100;adaptive;913;adam;1;1
0.766233766;identity;0.000541696;60;adaptive;645;sgd;1;1
0.766233766;identity;0.045520878;1;constant;951;sgd;1;1
0.701298701;logistic;0.012294593;92;invscaling;588;lbfgs;1;1
0.75974026;identity;1.68E-05;13;adaptive;452;sgd;1;1
0.733766234;logistic;0.021864836;93;invscaling;892;adam;1;1
0.701298701;tanh;0.000102685;20;adaptive;745;lbfgs;1;1
0.642857143;logistic;0.000222034;57;adaptive;410;lbfgs;1;1
0.753246753;identity;0.002434401;21;constant;707;adam;1;1
0.681818182;logistic;0.002018783;10;constant;355;lbfgs;1;1
0.688311688;logistic;0.072542077;47;adaptive;337;lbfgs;1;1
0.694805195;relu;0.053793468;49;invscaling;860;lbfgs;1;1
0.668831169;relu;0.00957084;39;constant;651;lbfgs;1;1
0.642857143;logistic;1.13E-05;26;constant;148;sgd;1;1
0.597402597;identity;0.00033572;94;invscaling;759;sgd;1;1
0.675324675;relu;0.024297555;100;invscaling;898;lbfgs;1;1
0.785714286;identity;5.95E-05;3;constant;978;sgd;1;1
0.681818182;logistic;1.12E-05;52;adaptive;972;lbfgs;1;1
0.792207792;relu;0.003309856;4;adaptive;976;sgd;1;1
0.746753247;identity;0.000739851;31;adaptive;526;sgd;1;1
0.714285714;relu;0.000960665;34;invscaling;767;adam;1;1
0.649350649;logistic;0.059051076;82;constant;540;lbfgs;1;1
0.707792208;relu;3.93E-05;10;constant;900;lbfgs;1;1
0.675324675;logistic;2.93E-05;73;invscaling;447;lbfgs;1;1
0.766233766;identity;1.86E-05;60;adaptive;798;sgd;1;1
0.74025974;logistic;0.001601374;26;adaptive;450;adam;1;1
0.785714286;logistic;0.000173231;54;constant;214;adam;1;1
0.675324675;tanh;1.38E-05;75;invscaling;584;lbfgs;1;1
0.746753247;relu;0.006798856;46;adaptive;832;adam;1;1
0.75974026;relu;2.18E-05;93;constant;311;adam;1;1
0.506493506;tanh;1.98E-05;59;invscaling;866;sgd;1;1
0.714285714;logistic;3.08E-05;39;constant;930;lbfgs;1;1
0.746753247;identity;0.000307773;30;invscaling;200;adam;1;1
